score,description,date
"5,0","Comprei uma há 02 meses e estou muito contente com o equipamento. Excelente câmera, o único ponto negativo diz respeito a memória, quando desejamos rever imagens gravadas, onde é bem difícil direcionar as imagens pro momento que desejamos, pois o sistema da câmera normalmente volta pro início da gravação do dia em questão. Mas com muita insistência dar certo!",30 de setembro de 2021
"5,0","Eu comprei a minha em junho de 2021 e tava funcionando beleza como babá eletrônica até uma atualização nesse mês. Pra ter aviso de movimento  agora tem que pagar, muito tenso pq eu comprei entre várias coisas por conta do sensor que era “de graça” até pouco tempo.",18 de dezembro de 2021
"5,0","fácil instalação e aplicativo bem simples e intuitivo.A imagem é boa (inclusive a noturna) e o sensor de movimento tem funcionado bem, inclusive com a opção de ativá-lo somente em determinados períodos.O microfone não é tão nítido, mas atende bem o propósito de babá-eletrônica por exemplo.",4 de outubro de 2021
"5,0",Excelente produto. Fácil instalação e de fácil uso.Não vem com o cartão de memória. Para colocar o cartão de memória você deve apontar a câmera totalmente para cima e daí você verá onde colocar o cartão de memória.A qualidade da imagem é excelente e o aplicativo muito simples de usar.,2 de setembro de 2021
"5,0","Esta câmera oferece um ótimo custo/benefício. Mesmo com a conexão lenta (15Mbps) as imagens tem delay de somente 1 a 2s. Controlar a câmera, inclusive no seu movimento pela internet como app funciona muito bem. Quando comprei, a diferença entre a C200 e a C100, era de somente R$30, o que me fez decidir pela C200.",5 de outubro de 2021
"5,0",Facil instalação! Muita opções de utilização! Resolução atende muito bem! Uso como camera de baba eletronica! Aplicativo facil de usar,5 de setembro de 2021
"5,0","Fácil instalação, ótima qualidade da imagem. Aponto apenas um problema: somente uma pessoa pode controlar efetivamente a câmera no app. É possível compartilhar a imagem com outra pessoa, mas não as funcionalidades do produto, o que limita bastante (por exemplo, não pode mover a câmera para olhar o outro ponto do cômodo).",14 de outubro de 2021
"5,0","A câmera tem fácil configuração pelo aplicativo, é possível movimentar em 360 graus pela horizontal e parcialmente na vertical, ótimo campo de visão, possui sensor de movimento, alarmeconfigurável, uso noturno, é possível instalar várias câmeras no aplicativo e em diferentes localidades para quem tem imoláveis na praia ou campo.",13 de outubro de 2021
"5,0","Funcionalidade e usabilidade bem prática e simples.A configuração inicial é de fato bem direta, sem complicações para acesso fora da rede wi-fi local.Qualidade do vídeo e funções pelo app são também bem completas e de fácil uso.Recomendo a compra de um SD card p/ gravação dos momentos de detecção de movimento.",13 de maio de 2021
"5,0","Excelente em tudo , porém o aplicativo de monitoramento trava a cada 5 min .Comprei a câmera para usar como babá  eletrônica, porém a mesma fica travando o vídeo ao vivo a cada 5 min, perdendo sua funcionalidade como babá eletrônica pois é impossível todo tempo ter que ficar clicando para atualizar o vídeo que fica pausado .",8 de janeiro de 2022
"4,0",Comprei acreditando que ela faria uma varredura 360° porém ela nao faz sozinha. Uma pena pois a intenção era essa. Eu tinha uma mibo e acho ela mais intuitiva e com melhor imagem que a tapo C200.,30 de novembro de 2020
"5,0","Esta câmera tem ótima resolução (HD) e recursos avançados (movimento, zoom, infravermelho, gravação, etc.), sendo que alguns não são encontrados em outras marcas. A configuração é rápida e simples, só não esquecendo de desativar o Firewall do roteador, caso exista. O aplicativo de controle suporta até 32 câmeras distribuídas em seu domicílio.  Super recomendada!",12 de agosto de 2021
"4,0","A câmera é contruida com materiais bons, tem otima imagem e o app é excelente, porém a movimentação vertical dela é muito curta. Eu comprei ela pra colocar no lugar de uma xingling que eu tenho mas desisti por causa disso, coloquei ela em outro lugar... as xinglings tem um curso vertical muito maior. Dependendo do lugar onde você vai usar, isso pode atrapalhar.",31 de julho de 2021
"5,0",Com este equipamento eu posso ter acesso ao que acontece em casa de qualquer lugar. Aplicativo é intuitivo. Equipamento obrigatório para a jornada da casa inteligente na área de monitoramento remoto dos ambientes.,5 de janeiro de 2021
"5,0","ótima visão do ambiente, pode afixar no teto da garagem por exemplo, basta uma tomada elétrica 110v para funcionar e um link de internet, boa visão noturna (preto e branco) mas em ambiente com iluminação fica colorida, sistema de rotação 360º controlado e visto por seu celular de qualquer lugar, se outra pessoa entrar com sua conta registrada também compartilha os recursos no celular dela.",1 de fevereiro de 2021
"4,0",Achei a qualidade da imagem abaixo da minha expectativa por tratar-se de um produto TPLINK. O Raio de aço (filma até 9 mts) também é regular. Existem câmeras  um pouco mais caras com alcance de 14 mts.,2 de agosto de 2021
"5,0","Comprei pra supervisionar  meu pet,enquanto estou fora ,eu adorei a princípio está funcionando bem,a imagem é ótima,e consigo até falar com a minha cachorrinha,ela fica procurando de onde vem a voz rs.",6 de junho de 2021
"5,0","Ótima qualidade e nitidez da imagem, tanto modo diurno quanto noturno. So dois detalhes poderiam somar que são, não tem opção de desligar ela remotamente, apenas tirando-a da tomada e tem um ""delei"" de um segundo na captura do som e imagem do ao vivo até aparecer no visor, mas nada q incomode.Boa qualidade do item e acessório.",8 de dezembro de 2021
"5,0","Utilizo a câmera pra acompanhar meus cachorros quando estou fora de casa, a câmera é muito. Boa, envia os alertas quando há movimento, é possível falar através da câmera, no meu caso, com os cachorros. Enfim! Satisfeita com o produto e agora fico mais tranquila podendo vigiar meus filhotes",18 de agosto de 2021
"5,0","Excelente câmera mesmo. Tanto na instalação pelo APP - intuitiva e bem explicada pelo próprio App muito fácil de instalar no celular - tablet. Imagem tanto SD ou HD ótima muito boa no dia e na noite o infravermelho funciona muito bem, sensor deMovimento pega mínimo movimento. Fiquei satisfeito demais.",20 de dezembro de 2020
"4,0","O aplicativo TAPO tem funções que podem ser implementadas para melhorar sua aplicabilidade.Por exemplo: a aba Marcas pode ficar disponível para ser selecionada quando estiver em tela cheia, o que não existe.",3 de dezembro de 2020
"5,0","Comprei para vigiar nosso nenê que está para nascer, em substituição a uma babá eletrônica. Depois poderei usar para vigilância na casa. Única desvantagem que não permite armazenamento em nuvem (apenas via microSD), mas li que podem incluir essa função em breve.",7 de março de 2021
"5,0","Comprei 6 unidades do produto e todas funcionam perfeitamente bem, desde o app e registro das câmeras pelo IOS, a sincronização com a Alexa echo show 8, aonde consigo visualizar as imagens da câmera em tempo real. As câmeras estão embutidas no teto, sendo o Spot personalizado com em impressora 3D, mantendo a rotação de 360• graus.",1 de dezembro de 2021
"3,0","Apesar da qualidade de imagem ser realmente boa, algumas funções não são e/ou não funcionam,  exemplo: controlar posição da câmera robô se dá através de botões... ! Seria melhor através de toques diretamente na imagem da câmera.  Uma função que não executa, é a reprodução do que foi gravado no cartão.. não permite a posição escolhida (horário) na barra do time-line gravado.",18 de junho de 2021
"5,0","Utilizo como babá eletronica, tem em todos os comodos da casa, super pratico e consigo acompanhar da rua como está meu bebe. Levo ate pra viagens.Muito boa!!!",9 de fevereiro de 2022
"5,0","Câmera de excelente qualidade e atendeu às expectativas. App bem fluido e sem erros, a visão noturna é de excelente qualidade e os recursos básicos são o necessário para o uso. Para os recusrsos avançados é necessário contratar o serviço, mas no meu caso não acho necessário. Valeu o investimento.",14 de março de 2022
"5,0","A câmera tem uma boa resolução de imagens, com captação de áudio e possibilidade de falar no ambiente que está instalada, além disso, tem um amplo raio de visão pros lados e pra cima e pra baixo. Você pode configurar a câmera pra gravação em DVR, sem necessidade de cartão de memória. Recomendo!",25 de janeiro de 2022
"5,0","Excelente câmera, estou amando.Além de ser muito bonita, funciona muito bem, seja durante o dia ou a noite.",16 de novembro de 2021
"4,0","A câmera com um memory card instalado é muito boa, o sensor de movimento funciona perfeitamente e dá para ver as imagens detectadas com um sensor, com um simples arrastar do cursor da gravação, impressionante. Muito bom o custo-benefício, entrega muito, ante o valor cobrado.",31 de maio de 2021
"1,0","A câmera é boa nítida tem recursos no aplicativo, porém muito instável sempre fica travando reiniciando sozinha. Comprei duas pra usar de babá eletrônica e vivem travando não da pra confiar. Elas ficam do lado do roteador Internet de 250mb testei de várias formas e o problema é nelas ou o aplicativo que gera essa instabilidade nelas",10 de outubro de 2021
"2,0","A câmera tem uma ótima imagem, mas quando se trata para capitar movimento é muito ruim. Quando você seleciona as zonas para detectar tem hora que dá um delay muito grande e hora que nem apita. Fora quando apita e é apenas uma claridade e ela detecta como movimento.Se não precisar detectar movimento ela serve, mas se precisar de detecção olharia outra.",20 de abril de 2021
"5,0","Comprei para ver meu gatinho em quanto saio, pois o mesmo fica muito tempo sozinho e eu queria ver como ele ficava.. a câmera além de ter boa qualidade ainda emite som! Eu posso falar com ele e ainda ouvi-lo! E sempre que ele aparecia no lugar que eu instalei eu recebia um aviso de movimento.. muito bom, recomendo!",17 de dezembro de 2021
"5,0","Fácil de configurar, bonita e sempre recebendo atualizações. Qualidade de imagem e software muito bons. Recomendo para uso residencial (indor).",22 de novembro de 2021
"5,0","Estamos utilizando como câmera para o quarto do bebê. A câmera tem funcionalidades ótimas, sensor de movimento e microfones muito bons. Se escuta perfeitamente o que você fala pelo app do celular. O Aplicativo é muito fácil de instalar, bem simples.",10 de março de 2022
"5,0","Me surpreendeu, qualidade excelente o único contra é q não grava na nuvem só no cartão de memoriacoloquei ela na câmera fria que fica a 7 graus e funciona muito bem achei q não iria aguentar mais ja esta la a 15 dias e esta tudo bem",23 de janeiro de 2021
